年,月,日,时间,水位(m),流量(m3/s),含沙量(kg/m3) ,排沙量
2016.0,2.0,24.0,12:00,42.46,246,0.8831666666666667,217.259
2016.0,2.0,24.0,16:00,42.43,236,0.8543333333333334,201.62266666666667
2016.0,2.0,24.0,20:00,42.39,223,0.8255,184.0865
2016.0,2.0,25.0,0:00,42.4,226,0.7966666666666666,180.04666666666665
2016.0,2.0,25.0,4:00,42.46,246,0.7678333333333334,188.887
2016.0,2.0,25.0,8:00,42.47,249,0.739,184.011
2016.0,2.0,25.0,12:00,42.49,256,0.7718333333333334,197.58933333333334
2016.0,2.0,25.0,16:00,42.46,246,0.8046666666666666,197.948
2016.0,2.0,25.0,20:00,42.4,226,0.8375,189.275
2016.0,2.0,26.0,0:00,42.410000000000004,270,0.8703333333333334,234.99
2016.0,2.0,26.0,4:00,42.46,284,0.9031666666666667,256.4993333333333
2016.0,2.0,26.0,8:00,42.42,273,0.936,255.52800000000002
2016.0,2.0,26.0,12:00,42.43,276,0.9456666666666667,261.004
2016.0,2.0,26.0,16:00,42.43,276,0.9553333333333334,263.672
2016.0,2.0,26.0,20:00,42.34,252,0.9650000000000001,243.18
2016.0,2.0,27.0,0:00,42.4,267,0.9746666666666667,260.236
2016.0,2.0,27.0,4:00,42.4,267,0.9843333333333333,262.817
2016.0,2.0,27.0,8:00,42.43,276,0.994,274.344
2016.0,2.0,27.0,12:00,42.43,276,0.959375,264.78749999999997
2016.0,2.0,27.0,14:00,42.44,278,0.92475,257.0805
2016.0,2.0,27.0,16:00,42.410000000000004,270,0.8901249999999999,240.33374999999998
2016.0,2.0,27.0,20:00,42.36,257,0.8554999999999999,219.8635
2016.0,2.0,28.0,0:00,42.36,257,0.820875,210.964875
2016.0,2.0,28.0,4:00,42.370000000000005,259,0.78625,203.63875
2016.0,2.0,28.0,6:00,42.33,249,0.751625,187.154625
2016.0,2.0,28.0,8:00,42.36,257,0.717,184.269
2016.0,2.0,28.0,12:00,42.39,265,0.7258571428571429,192.35214285714287
2016.0,2.0,28.0,16:00,42.370000000000005,259,0.7347142857142857,190.291
2016.0,2.0,28.0,20:00,42.34,252,0.7435714285714285,187.38
2016.0,2.0,28.0,22:00,42.4,267,0.7524285714285714,200.89842857142858
2016.0,2.0,29.0,0:00,42.370000000000005,259,0.7612857142857143,197.173
2016.0,2.0,29.0,4:00,42.38,262,0.7701428571428571,201.77742857142857
2016.0,2.0,29.0,8:00,42.35,254,0.779,197.866
2016.0,2.0,29.0,10:00,42.42,273,0.765,208.845
2016.0,2.0,29.0,12:00,42.42,273,0.751,205.023
2016.0,2.0,29.0,16:00,42.39,265,0.737,195.305
2016.0,2.0,29.0,20:00,42.410000000000004,270,0.7230000000000001,195.21000000000004
2016.0,3.0,1.0,0:00,42.36,257,0.7090000000000001,182.21300000000002
2016.0,3.0,1.0,4:00,42.38,262,0.6950000000000001,182.09
2016.0,3.0,1.0,8:00,42.39,265,0.681,180.465
2016.0,3.0,1.0,12:00,42.42,273,0.7908571428571429,215.90400000000002
2016.0,3.0,1.0,16:00,42.43,276,0.9007142857142858,248.59714285714287
2016.0,3.0,1.0,18:00,42.46,284,1.0105714285714287,287.00228571428573
2016.0,3.0,1.0,20:00,42.43,187,1.1204285714285716,209.52014285714287
2016.0,3.0,2.0,0:00,42.480000000000004,225,1.2302857142857144,276.81428571428575
2016.0,3.0,2.0,4:00,42.54,273,1.340142857142857,365.859
2016.0,3.0,2.0,8:00,42.58,308,1.45,446.59999999999997
2016.0,3.0,2.0,12:00,42.67,389,1.4714285714285713,572.3857142857142
2016.0,3.0,2.0,16:00,42.68,399,1.4928571428571429,595.65
2016.0,3.0,2.0,18:00,42.730000000000004,446,1.5142857142857142,675.3714285714285
2016.0,3.0,2.0,20:00,42.67,389,1.5357142857142858,597.3928571428572
2016.0,3.0,3.0,0:00,42.68,399,1.5571428571428572,621.3
2016.0,3.0,3.0,4:00,42.67,389,1.5785714285714287,614.0642857142858
2016.0,3.0,3.0,8:00,42.67,389,1.6,622.4000000000001
2016.0,3.0,3.0,12:00,42.72,437,1.57,686.09
2016.0,3.0,3.0,16:00,42.65,371,1.54,571.34
2016.0,3.0,3.0,20:00,42.58,308,1.51,465.08
2016.0,3.0,3.0,22:00,42.56,290,1.48,429.2
2016.0,3.0,4.0,0:00,42.57,299,1.45,433.55
2016.0,3.0,4.0,4:00,42.57,299,1.42,424.58
2016.0,3.0,4.0,8:00,42.53,265,1.39,368.34999999999997
2016.0,3.0,4.0,12:00,42.6,326,1.3283333333333331,433.03666666666663
2016.0,3.0,4.0,16:00,42.56,290,1.2666666666666666,367.3333333333333
2016.0,3.0,4.0,20:00,42.56,290,1.205,349.45000000000005
2016.0,3.0,5.0,0:00,42.57,299,1.1433333333333333,341.8566666666667
2016.0,3.0,5.0,4:00,42.57,299,1.0816666666666666,323.4183333333333
2016.0,3.0,5.0,8:00,42.52,257,1.02,262.14
2016.0,3.0,5.0,12:00,42.5,241,1.485,357.88500000000005
2016.0,3.0,5.0,16:00,42.58,308,1.9500000000000002,600.6
2016.0,3.0,5.0,20:00,42.58,308,2.415,743.82
2016.0,3.0,6.0,0:00,42.54,273,2.88,786.24
2016.0,3.0,7.0,20:00,42.85,558,2.88,1607.04
2016.0,3.0,8.0,0:00,42.88,585,2.845,1664.325
2016.0,3.0,8.0,4:00,42.86,566,2.81,1590.46
2016.0,3.0,8.0,6:00,42.84,549,2.7750000000000004,1523.4750000000001
2016.0,3.0,8.0,8:00,42.86,566,2.74,1550.8400000000001
2016.0,3.0,8.0,12:00,42.910000000000004,613,2.6550000000000002,1627.515
2016.0,3.0,8.0,16:00,43.0,699,2.5700000000000003,1796.4300000000003
2016.0,3.0,8.0,18:00,43.03,728,2.4850000000000003,1809.0800000000002
2016.0,3.0,8.0,20:00,43.0,699,2.4000000000000004,1677.6000000000001
2016.0,3.0,9.0,0:00,42.94,642,2.315,1486.23
2016.0,3.0,9.0,4:00,42.93,632,2.23,1409.36
2016.0,3.0,9.0,6:00,42.910000000000004,613,2.145,1314.885
2016.0,3.0,9.0,8:00,42.92,623,2.06,1283.38
2016.0,3.0,9.0,9:00,42.93,632,2.1275,1344.58
2016.0,3.0,9.0,12:00,42.95,651,2.1950000000000003,1428.9450000000002
2016.0,3.0,9.0,16:00,42.97,670,2.2625,1515.8750000000002
2016.0,3.0,9.0,18:00,43.0,699,2.33,1628.67
2016.0,3.0,9.0,20:00,42.96,661,2.3975,1584.7475
2016.0,3.0,10.0,0:00,42.96,661,2.465,1629.365
2016.0,3.0,10.0,4:00,42.95,651,2.5325,1648.6575
2016.0,3.0,10.0,8:00,42.97,670,2.6,1742.0
2016.0,3.0,10.0,12:00,42.95,651,2.506666666666667,1631.8400000000001
2016.0,3.0,10.0,16:00,43.03,728,2.4133333333333336,1756.9066666666668
2016.0,3.0,10.0,20:00,42.980000000000004,680,2.3200000000000003,1577.6000000000001
2016.0,3.0,11.0,0:00,42.95,651,2.2266666666666666,1449.56
2016.0,3.0,11.0,4:00,42.910000000000004,613,2.1333333333333333,1307.7333333333333
2016.0,3.0,11.0,8:00,42.93,632,2.04,1289.28
2016.0,3.0,11.0,12:00,43.0,699,2.07,1446.9299999999998
2016.0,3.0,11.0,14:00,43.01,709,2.1,1488.9
2016.0,3.0,11.0,16:00,42.980000000000004,680,2.13,1448.3999999999999
2016.0,3.0,11.0,20:00,42.93,632,2.16,1365.1200000000001
2016.0,3.0,12.0,0:00,42.9,604,2.19,1322.76
2016.0,3.0,12.0,4:00,42.910000000000004,613,2.2199999999999998,1360.86
2016.0,3.0,12.0,6:00,42.88,585,2.25,1316.25
2016.0,3.0,12.0,8:00,42.96,661,2.28,1507.08
2016.0,3.0,12.0,12:00,42.92,623,2.1766666666666663,1356.063333333333
2016.0,3.0,12.0,16:00,43.13,829,2.0733333333333333,1718.7933333333333
2016.0,3.0,12.0,20:00,43.0,699,1.9699999999999998,1377.0299999999997
2016.0,3.0,13.0,0:00,42.980000000000004,680,1.8666666666666665,1269.3333333333333
2016.0,3.0,13.0,4:00,42.94,642,1.7633333333333332,1132.06
2016.0,3.0,13.0,8:00,42.93,632,1.66,1049.12
2016.0,3.0,13.0,12:00,42.92,623,1.6533333333333333,1030.0266666666666
2016.0,3.0,13.0,16:00,42.96,661,1.6466666666666667,1088.4466666666667
2016.0,3.0,13.0,20:00,43.13,829,1.6400000000000001,1359.5600000000002
2016.0,3.0,14.0,0:00,43.03,728,1.6333333333333333,1189.0666666666666
2016.0,3.0,14.0,4:00,42.97,670,1.6266666666666667,1089.8666666666668
2016.0,3.0,14.0,8:00,42.93,632,1.62,1023.84
2016.0,3.0,14.0,12:00,42.97,670,1.6671428571428573,1116.9857142857143
2016.0,3.0,14.0,16:00,42.94,642,1.7142857142857144,1100.5714285714287
2016.0,3.0,14.0,20:00,42.870000000000005,576,1.7614285714285716,1014.5828571428572
2016.0,3.0,15.0,0:00,42.89,594,1.8085714285714285,1074.2914285714285
2016.0,3.0,15.0,4:00,42.870000000000005,576,1.8557142857142856,1068.8914285714286
2016.0,3.0,15.0,6:00,42.86,566,1.9028571428571428,1077.0171428571427
2016.0,3.0,15.0,8:00,42.93,632,1.95,1232.3999999999999
2016.0,3.0,15.0,12:00,42.99,690,1.9885714285714287,1372.1142857142859
2016.0,3.0,15.0,16:00,42.94,642,2.027142857142857,1301.4257142857143
2016.0,3.0,15.0,20:00,42.93,632,2.065714285714286,1305.5314285714287
2016.0,3.0,16.0,0:00,42.95,651,2.1042857142857145,1369.89
2016.0,3.0,16.0,2:00,42.910000000000004,613,2.142857142857143,1313.5714285714284
2016.0,3.0,16.0,4:00,42.93,632,2.1814285714285715,1378.662857142857
2016.0,3.0,16.0,8:00,42.97,670,2.22,1487.4
2016.0,3.0,16.0,12:00,42.99,690,2.158571428571429,1489.4142857142858
2016.0,3.0,16.0,14:00,43.0,699,2.0971428571428574,1465.9028571428573
2016.0,3.0,16.0,16:00,42.97,670,2.035714285714286,1363.9285714285716
2016.0,3.0,16.0,20:00,42.94,642,1.9742857142857144,1267.4914285714287
2016.0,3.0,17.0,0:00,42.94,642,1.9128571428571428,1228.0542857142857
2016.0,3.0,17.0,4:00,42.94,642,1.8514285714285714,1188.6171428571429
2016.0,3.0,17.0,8:00,42.93,632,1.79,1131.28
2016.0,3.0,17.0,12:00,42.94,642,1.79,1149.18
2016.0,3.0,17.0,16:00,42.95,651,1.79,1165.29
2016.0,3.0,17.0,20:00,42.95,651,1.79,1165.29
2016.0,3.0,18.0,0:00,42.94,642,1.79,1149.18
2016.0,3.0,18.0,4:00,42.95,651,1.79,1165.29
2016.0,3.0,18.0,6:00,42.92,623,1.79,1115.17
2016.0,3.0,18.0,8:00,42.94,642,1.79,1149.18
2016.0,3.0,18.0,12:00,42.97,670,1.7814285714285714,1193.5571428571427
2016.0,3.0,18.0,14:00,42.980000000000004,680,1.772857142857143,1205.5428571428572
2016.0,3.0,18.0,16:00,42.980000000000004,680,1.7642857142857142,1199.7142857142858
2016.0,3.0,18.0,20:00,42.93,632,1.7557142857142858,1109.6114285714286
2016.0,3.0,19.0,0:00,42.95,651,1.747142857142857,1137.3899999999999
2016.0,3.0,19.0,4:00,42.95,651,1.7385714285714287,1131.81
2016.0,3.0,19.0,8:00,42.96,661,1.73,1143.53
2016.0,3.0,19.0,10:00,43.0,699,1.74,1216.26
2016.0,3.0,19.0,12:00,42.95,651,1.75,1139.25
2016.0,3.0,19.0,16:00,42.97,670,1.76,1179.2
2016.0,3.0,19.0,20:00,42.93,632,1.77,1118.64
2016.0,3.0,20.0,0:00,42.95,651,1.78,1158.78
2016.0,3.0,20.0,4:00,42.94,642,1.79,1149.18
2016.0,3.0,20.0,8:00,42.95,651,1.8,1171.8
2016.0,3.0,20.0,12:00,42.97,670,1.9142857142857144,1282.5714285714287
2016.0,3.0,20.0,14:00,43.01,709,2.0285714285714285,1438.2571428571428
2016.0,3.0,20.0,16:00,42.96,661,2.142857142857143,1416.4285714285713
2016.0,3.0,20.0,20:00,42.94,642,2.257142857142857,1449.0857142857142
2016.0,3.0,21.0,0:00,42.93,632,2.3714285714285714,1498.7428571428572
2016.0,3.0,21.0,4:00,42.980000000000004,680,2.4857142857142858,1690.2857142857142
2016.0,3.0,21.0,8:00,43.0,699,2.6,1817.4
2016.0,3.0,21.0,12:00,43.01,709,2.5783333333333336,1828.0383333333334
2016.0,3.0,21.0,16:00,43.02,718,2.5566666666666666,1835.6866666666667
2016.0,3.0,21.0,20:00,42.980000000000004,680,2.535,1723.8000000000002
2016.0,3.0,22.0,0:00,42.96,661,2.5133333333333336,1661.3133333333335
2016.0,3.0,22.0,4:00,43.0,699,2.4916666666666667,1741.675
2016.0,3.0,22.0,8:00,43.0,699,2.47,1726.5300000000002
2016.0,3.0,22.0,12:00,43.06,758,2.4483333333333333,1855.8366666666666
2016.0,3.0,22.0,16:00,43.04,738,2.4266666666666667,1790.88
2016.0,3.0,22.0,20:00,43.02,718,2.4050000000000002,1726.7900000000002
2016.0,3.0,23.0,0:00,43.03,728,2.3833333333333333,1735.0666666666666
2016.0,3.0,23.0,4:00,43.050000000000004,748,2.3616666666666664,1766.5266666666664
2016.0,3.0,23.0,8:00,43.06,758,2.34,1773.7199999999998
2016.0,3.0,23.0,10:00,43.09,788,2.367142857142857,1865.3085714285712
2016.0,3.0,23.0,12:00,43.07,768,2.394285714285714,1838.8114285714285
2016.0,3.0,23.0,16:00,43.07,768,2.4214285714285713,1859.6571428571428
2016.0,3.0,23.0,20:00,43.08,778,2.4485714285714284,1904.9885714285713
2016.0,3.0,24.0,0:00,43.09,788,2.4757142857142855,1950.862857142857
2016.0,3.0,24.0,4:00,43.09,788,2.5028571428571427,1972.2514285714285
2016.0,3.0,24.0,8:00,43.120000000000005,819,2.53,2072.0699999999997
2016.0,3.0,24.0,10:00,43.15,849,2.4699999999999998,2097.0299999999997
2016.0,3.0,24.0,12:00,43.120000000000005,819,2.4099999999999997,1973.7899999999997
2016.0,3.0,24.0,16:00,43.14,839,2.3499999999999996,1971.6499999999996
2016.0,3.0,24.0,20:00,43.11,808,2.29,1850.32
2016.0,3.0,25.0,0:00,43.09,788,2.23,1757.24
2016.0,3.0,25.0,4:00,43.1,798,2.17,1731.6599999999999
2016.0,3.0,25.0,8:00,43.11,808,2.11,1704.8799999999999
2016.0,3.0,25.0,10:00,43.13,829,2.0549999999999997,1703.5949999999998
2016.0,3.0,25.0,12:00,43.13,829,2.0,1658.0
2016.0,3.0,25.0,16:00,43.1,798,1.9449999999999998,1552.11
2016.0,3.0,25.0,20:00,43.07,768,1.89,1451.52
2016.0,3.0,25.0,22:00,43.06,758,1.835,1390.93
2016.0,3.0,26.0,0:00,43.06,758,1.7799999999999998,1349.2399999999998
2016.0,3.0,26.0,4:00,43.07,768,1.7249999999999999,1324.8
2016.0,3.0,26.0,8:00,43.07,768,1.67,1282.56
2016.0,3.0,26.0,10:00,43.11,808,1.6614285714285715,1342.4342857142858
2016.0,3.0,26.0,12:00,43.09,788,1.6528571428571428,1302.4514285714286
2016.0,3.0,26.0,16:00,43.050000000000004,748,1.6442857142857144,1229.9257142857143
2016.0,3.0,26.0,20:00,43.04,738,1.6357142857142857,1207.1571428571428
2016.0,3.0,27.0,0:00,43.0,699,1.6271428571428572,1137.3728571428571
2016.0,3.0,27.0,4:00,43.02,718,1.6185714285714285,1162.1342857142856
2016.0,3.0,27.0,8:00,43.04,738,1.61,1188.18
2016.0,3.0,27.0,10:00,43.09,788,1.618,1274.9840000000002
2016.0,3.0,27.0,12:00,43.06,758,1.6260000000000001,1232.508
2016.0,3.0,27.0,16:00,43.04,738,1.6340000000000001,1205.892
2016.0,3.0,27.0,20:00,42.99,690,1.6420000000000001,1132.98
2016.0,3.0,27.0,22:00,42.97,670,1.65,1105.5
2016.0,3.0,28.0,0:00,42.99,690,1.658,1144.02
2016.0,3.0,28.0,2:00,42.980000000000004,680,1.666,1132.8799999999999
2016.0,3.0,28.0,4:00,42.980000000000004,680,1.674,1138.32
2016.0,3.0,28.0,6:00,43.04,738,1.682,1241.316
2016.0,3.0,28.0,8:00,42.99,690,1.69,1166.1
2016.0,3.0,28.0,9:00,43.02,718,1.71,1227.78
2016.0,3.0,28.0,12:00,43.04,738,1.73,1276.74
2016.0,3.0,28.0,20:00,43.01,709,1.75,1240.75
2016.0,3.0,29.0,0:00,43.01,709,1.77,1254.93
2016.0,3.0,29.0,4:00,42.97,670,1.79,1199.3
2016.0,3.0,29.0,8:00,43.03,728,1.81,1317.68
2016.0,3.0,29.0,12:00,43.160000000000004,860,1.7685714285714287,1520.9714285714288
2016.0,3.0,29.0,14:00,43.22,923,1.727142857142857,1594.152857142857
2016.0,3.0,29.0,16:00,43.17,870,1.6857142857142857,1466.5714285714287
2016.0,3.0,29.0,20:00,43.03,728,1.6442857142857144,1197.04
2016.0,3.0,30.0,0:00,42.99,690,1.602857142857143,1105.9714285714288
2016.0,3.0,30.0,4:00,42.980000000000004,680,1.5614285714285714,1061.7714285714285
2016.0,3.0,30.0,8:00,43.0,699,1.52,1062.48
2016.0,3.0,30.0,10:00,43.02,718,1.54875,1112.0025
2016.0,3.0,30.0,12:00,43.0,699,1.5775000000000001,1102.6725000000001
2016.0,3.0,30.0,16:00,43.01,709,1.60625,1138.83125
2016.0,3.0,30.0,20:00,42.99,690,1.635,1128.15
2016.0,3.0,30.0,22:00,42.97,670,1.66375,1114.7125
2016.0,3.0,31.0,0:00,42.97,670,1.6925,1133.975
2016.0,3.0,31.0,4:00,42.96,661,1.72125,1137.74625
2016.0,3.0,31.0,8:00,42.93,632,1.75,1106.0
2016.0,3.0,31.0,9:00,42.96,661,1.7857142857142858,1180.357142857143
2016.0,3.0,31.0,12:00,43.0,699,1.8214285714285714,1273.1785714285713
2016.0,3.0,31.0,16:00,42.980000000000004,680,1.8571428571428572,1262.857142857143
2016.0,3.0,31.0,20:00,42.96,661,1.8928571428571428,1251.1785714285713
2016.0,4.0,1.0,0:00,42.96,661,1.9285714285714286,1274.7857142857142
2016.0,4.0,1.0,4:00,42.95,651,1.9642857142857142,1278.75
2016.0,4.0,1.0,8:00,42.97,670,2.0,1340.0
2016.0,4.0,1.0,12:00,42.99,690,1.9314285714285715,1332.6857142857143
2016.0,4.0,1.0,16:00,42.99,690,1.8628571428571428,1285.3714285714284
2016.0,4.0,1.0,18:00,43.01,709,1.7942857142857143,1272.1485714285714
2016.0,4.0,1.0,20:00,42.97,670,1.7257142857142858,1156.2285714285715
2016.0,4.0,2.0,0:00,42.980000000000004,680,1.657142857142857,1126.857142857143
2016.0,4.0,2.0,4:00,42.96,661,1.5885714285714285,1050.0457142857142
2016.0,4.0,2.0,8:00,42.96,661,1.52,1004.72
2016.0,4.0,2.0,12:00,43.01,709,1.6300000000000001,1155.67
2016.0,4.0,2.0,16:00,43.0,699,1.74,1216.26
2016.0,4.0,2.0,20:00,42.97,670,1.85,1239.5
2016.0,4.0,3.0,0:00,42.96,661,1.9600000000000002,1295.5600000000002
2016.0,4.0,3.0,4:00,42.980000000000004,680,2.0700000000000003,1407.6000000000001
2016.0,4.0,3.0,8:00,42.980000000000004,680,2.18,1482.4
2016.0,4.0,3.0,12:00,43.0,699,2.2114285714285717,1545.7885714285717
2016.0,4.0,3.0,16:00,42.96,661,2.242857142857143,1482.5285714285715
2016.0,4.0,3.0,20:00,43.0,699,2.2742857142857145,1589.7257142857145
2016.0,4.0,3.0,22:00,43.01,709,2.3057142857142856,1634.7514285714285
2016.0,4.0,4.0,0:00,43.0,699,2.337142857142857,1633.662857142857
2016.0,4.0,4.0,4:00,43.03,728,2.3685714285714283,1724.3199999999997
2016.0,4.0,4.0,8:00,43.0,699,2.4,1677.6
2016.0,4.0,4.0,12:00,43.0,699,2.368333333333333,1655.465
2016.0,4.0,4.0,16:00,43.01,709,2.3366666666666664,1656.6966666666665
2016.0,4.0,4.0,20:00,43.01,709,2.3049999999999997,1634.245
2016.0,4.0,5.0,0:00,42.99,690,2.2733333333333334,1568.6000000000001
2016.0,4.0,5.0,4:00,42.99,690,2.2416666666666667,1546.75
2016.0,4.0,5.0,8:00,43.03,728,2.21,1608.8799999999999
2016.0,4.0,5.0,12:00,43.06,758,2.2183333333333333,1681.4966666666667
2016.0,4.0,5.0,16:00,43.03,728,2.2266666666666666,1621.0133333333333
2016.0,4.0,5.0,20:00,43.0,699,2.235,1562.2649999999999
2016.0,4.0,6.0,0:00,43.0,699,2.243333333333333,1568.09
2016.0,4.0,6.0,4:00,43.02,718,2.2516666666666665,1616.6966666666665
2016.0,4.0,6.0,8:00,43.02,718,2.26,1622.6799999999998
2016.0,4.0,6.0,10:00,43.04,738,2.2828571428571425,1684.748571428571
2016.0,4.0,6.0,12:00,43.03,728,2.3057142857142856,1678.56
2016.0,4.0,6.0,16:00,43.04,738,2.3285714285714283,1718.485714285714
2016.0,4.0,6.0,20:00,43.01,709,2.3514285714285714,1667.162857142857
2016.0,4.0,7.0,0:00,43.02,718,2.374285714285714,1704.7371428571428
2016.0,4.0,7.0,4:00,43.03,728,2.3971428571428572,1745.1200000000001
2016.0,4.0,7.0,8:00,43.02,718,2.42,1737.56
2016.0,4.0,7.0,12:00,43.03,728,2.3771428571428572,1730.56
2016.0,4.0,7.0,14:00,43.07,768,2.334285714285714,1792.7314285714283
2016.0,4.0,7.0,16:00,43.01,709,2.2914285714285714,1624.6228571428571
2016.0,4.0,7.0,20:00,43.04,738,2.2485714285714287,1659.4457142857143
2016.0,4.0,8.0,0:00,43.0,699,2.205714285714286,1541.794285714286
2016.0,4.0,8.0,4:00,43.02,718,2.162857142857143,1552.9314285714286
2016.0,4.0,8.0,8:00,43.02,718,2.12,1522.16
2016.0,4.0,8.0,12:00,43.04,738,2.0842857142857145,1538.2028571428573
2016.0,4.0,8.0,14:00,43.050000000000004,748,2.0485714285714285,1532.3314285714284
2016.0,4.0,8.0,16:00,43.03,728,2.012857142857143,1465.3600000000001
2016.0,4.0,8.0,20:00,43.02,718,1.9771428571428573,1419.5885714285716
2016.0,4.0,9.0,0:00,43.03,728,1.9414285714285715,1413.3600000000001
2016.0,4.0,9.0,4:00,43.03,728,1.905714285714286,1387.3600000000001
2016.0,4.0,9.0,8:00,43.02,718,1.87,1342.66
2016.0,4.0,9.0,12:00,43.06,758,1.8262500000000002,1384.2975000000001
2016.0,4.0,9.0,14:00,43.08,778,1.7825000000000002,1386.785
2016.0,4.0,9.0,16:00,43.050000000000004,748,1.73875,1300.585
2016.0,4.0,9.0,20:00,43.01,709,1.695,1201.755
2016.0,4.0,9.0,22:00,43.0,699,1.65125,1154.22375
2016.0,4.0,10.0,0:00,43.01,709,1.6075,1139.7175
2016.0,4.0,10.0,4:00,42.99,690,1.56375,1078.9875
2016.0,4.0,10.0,8:00,43.0,699,1.52,1062.48
2016.0,4.0,10.0,12:00,43.04,738,1.5314285714285714,1130.1942857142856
2016.0,4.0,10.0,16:00,43.01,709,1.542857142857143,1093.8857142857144
2016.0,4.0,10.0,20:00,42.96,661,1.5542857142857143,1027.3828571428571
2016.0,4.0,10.0,22:00,42.93,632,1.5657142857142858,989.5314285714287
2016.0,4.0,11.0,0:00,42.96,661,1.5771428571428572,1042.4914285714285
2016.0,4.0,11.0,4:00,42.96,661,1.5885714285714287,1050.0457142857144
2016.0,4.0,11.0,8:00,42.980000000000004,680,1.6,1088.0
2016.0,4.0,11.0,12:00,42.96,661,1.61375,1066.68875
2016.0,4.0,11.0,16:00,42.99,690,1.6275,1122.975
2016.0,4.0,11.0,18:00,43.0,699,1.64125,1147.23375
2016.0,4.0,11.0,20:00,42.97,670,1.655,1108.85
2016.0,4.0,12.0,0:00,42.97,670,1.66875,1118.0625
2016.0,4.0,12.0,2:00,42.96,661,1.6825,1112.1325000000002
2016.0,4.0,12.0,4:00,43.01,709,1.69625,1202.6412500000001
2016.0,4.0,12.0,8:00,43.02,718,1.71,1227.78
2016.0,4.0,12.0,12:00,43.01,709,1.6057142857142856,1138.4514285714286
2016.0,4.0,12.0,14:00,43.050000000000004,748,1.5014285714285713,1123.0685714285714
2016.0,4.0,12.0,16:00,43.04,738,1.3971428571428572,1031.0914285714287
2016.0,4.0,12.0,20:00,42.97,670,1.2928571428571427,866.2142857142857
2016.0,4.0,13.0,0:00,42.980000000000004,680,1.1885714285714286,808.2285714285715
2016.0,4.0,13.0,4:00,42.980000000000004,680,1.0842857142857143,737.3142857142857
2016.0,4.0,13.0,8:00,42.97,670,0.98,656.6
2016.0,4.0,13.0,12:00,43.01,709,1.0333333333333332,732.6333333333332
2016.0,4.0,13.0,16:00,42.96,661,1.0866666666666667,718.2866666666666
2016.0,4.0,13.0,20:00,42.910000000000004,613,1.1400000000000001,698.82
2016.0,4.0,14.0,0:00,42.93,632,1.1933333333333334,754.1866666666667
2016.0,4.0,14.0,4:00,42.95,651,1.2466666666666666,811.5799999999999
2016.0,4.0,14.0,8:00,42.93,632,1.3,821.6
2016.0,4.0,14.0,12:00,42.980000000000004,680,1.3371428571428572,909.2571428571429
2016.0,4.0,14.0,16:00,42.95,651,1.3742857142857143,894.6600000000001
2016.0,4.0,14.0,20:00,42.94,642,1.4114285714285715,906.1371428571429
2016.0,4.0,14.0,22:00,42.9,604,1.4485714285714286,874.9371428571429
2016.0,4.0,15.0,0:00,42.93,632,1.4857142857142858,938.9714285714286
2016.0,4.0,15.0,4:00,42.910000000000004,613,1.522857142857143,933.5114285714286
2016.0,4.0,15.0,8:00,42.92,623,1.56,971.88
2016.0,4.0,15.0,12:00,42.9,604,1.53,924.12
2016.0,4.0,15.0,14:00,42.89,594,1.5,891.0
2016.0,4.0,15.0,16:00,42.89,594,1.47,873.18
2016.0,4.0,15.0,20:00,42.9,604,1.4400000000000002,869.7600000000001
2016.0,4.0,16.0,0:00,42.89,594,1.4100000000000001,837.5400000000001
2016.0,4.0,16.0,2:00,42.89,594,1.3800000000000001,819.72
2016.0,4.0,16.0,8:00,42.88,585,1.35,789.75
2016.0,4.0,16.0,14:00,42.910000000000004,613,1.348,826.3240000000001
2016.0,4.0,16.0,20:00,42.910000000000004,613,1.346,825.0980000000001
2016.0,4.0,17.0,0:00,42.89,594,1.344,798.336
2016.0,4.0,17.0,2:00,42.89,594,1.342,797.148
2016.0,4.0,17.0,8:00,42.9,604,1.34,809.36
2016.0,4.0,17.0,14:00,42.92,623,1.342,836.066
2016.0,4.0,17.0,20:00,42.89,594,1.344,798.336
